ID,Nombre2,PAIS,FUENTE,Fecha,HORA,MES_COLECTADO,ELEVACION,LATITUD,LONGITUD,TIPO,CLASE,COMENTARIOS,Conductivity,d18O,d2H,d-excess,H3,Precipitation,TempAir,TempWater,Vp
d64dd673-3ed6-4818-824e-046ffadafbe6,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,11/3/2006,0:00:00,3,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,201,-7.66,-52.05,-44.39,,,,23.9,
d6511e30-9ae1-477d-88a2-b5dd26e3c440,UNOCOLLO,PE,GNIP - Monthly,15/02/2002,0:00:00,2,3825,-15.44583333,-70.1875,Precipitation,Rain,,,-21.87,-165.3,-143.43,,159.9,,,
d656270e-a725-41ea-9b82-8364cc20427b,LA MARIANA,CO,GNIP - Monthly,15/08/2005,0:00:00,8,,7.125555556,-73.01027778,Precipitation,Rain,,,-8.79,-56.3,-47.51,,124.2,13.8,,
d659bdf5-047a-49eb-a6ad-9b977a5b7d2f,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/08/2008,0:00:00,8,194,-0.694444444,-90.325,Precipitation,Rain,,,-0.91,2.16,3.07,,51.1,21.9,,23.8
d660631b-888a-45e3-bfb2-054fad6dd9d2,IAUARETE,BR,GNIP - Monthly,15/08/1973,0:00:00,8,123,0.616666667,-69.2,Precipitation,Rain,,,-1.1,5,6.1,,89.9,,,
d66c2641-a387-487d-988f-99e9143f9f04,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/05/2010,0:00:00,5,857,-19.87086111,-43.96733333,Precipitation,Rain,Tritium analysed on half-year composite samples.,,-2.07,-2.8,-0.73,2.56,22.4,20.8,,24.5
d674b060-a3b0-43b1-8762-816395d986a2,SANTO DOMINGO,EC,GNIP - Monthly,1/5/1993,0:00:00,5,600,-0.25,-79.16666667,Precipitation,Rain,,,-9.85,-72.12,-62.27,,,,,
d679416b-90eb-4f76-b963-9d8931a49440,BACIA MODELO,BR,GNIP - Events,15/10/1989,0:00:00,10,43,-2.95,-60.2,Precipitation,Rain,,,-2.2,-5,-2.8,,,,,
d68f3195-4292-4c13-b439-f62872c0aaa7,IZOBAMBA,EC,GNIP - Monthly,15/09/1977,0:00:00,9,3058,-0.37,-78.55,Precipitation,Rain,,,-12.49,-87.4,-74.91,12.4,123,11.4,,9.9
d69297ea-980a-4e02-8dae-50e2dd5c3939,BRASILIA (AIRPORT),BR,GNIP - Monthly,15/11/1968,0:00:00,11,1061,-15.85,-47.93,Precipitation,Rain,,,-1.99,-0.1,1.89,32.5,315,21.6,,18.6
d6a1b838-0666-40e1-8ddb-b70e1d76a774,SAN GABRIEL,EC,GNIP - Monthly,15/09/2015,0:00:00,9,2860,0.604166667,-77.81944444,Precipitation,Precipitation - type unavailable,,,-4.04,-17.6,-13.56,,,,,
d6a62512-5ddd-4618-a5fc-20afa4a906ef,JAGUARI - Morungaba,BR,GNIR - Time series,18/02/1997,0:00:00,2,755,-22.85084444,-46.78061389,Surface waters,Surface Water - flowing,3d-009-29                ,,-5.87,-32.79,-26.92,,,,,
d6ad2fd4-7780-4397-82b0-64049b595a0a,BARRANQUILLA,CO,GNIP - Monthly,15/05/1988,0:00:00,5,14,10.88,-74.78,Precipitation,Rain,,,-0.86,-10.5,-9.64,3.7,147,28.5,,31
d6ba2e62-be0f-45c2-a724-dc6019521ab9,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/10/2004,0:00:00,10,194,-0.694444444,-90.325,Precipitation,Rain,,,-1.56,0.6,2.16,,96.9,20.2,,19
d6c905ee-9576-4356-b649-6e4da0daa559,QUITO-INAMHI,EC,GNIP - Monthly,15/12/2009,0:00:00,12,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-8.58,-56.36,-47.78,,120,16,,
d6d5d5f3-7d08-43b7-9d4b-81d5d0d7218a,PIRACICABA - Piracicaba,BR,GNIR - Time series,18/02/1997,0:00:00,2,468,-22.68745278,-47.67807778,Surface waters,Surface Water - flowing,CESP-29                  ,,-5.59,-34.04,-28.45,,,,,
d6d8ac30-68cc-4d72-8473-9fed33abacfb,RIO CLARO (UNESP),BR,GNIP - Monthly,15/11/2019,0:00:00,11,614.49694,-22.399288,-47.543743,Precipitation,Rain,,,-3.75,-16.3,-12.55,3.61,171.1,23.8,,17
d6e3e63b-6b89-4982-b09d-e8e206130c36,FORTALEZA,BR,GNIP - Monthly,15/08/1973,0:00:00,8,27,-3.72,-38.55,Precipitation,Rain,,,-0.48,6.4,6.88,4.4,26,26.3,,26.4
d6f35758-1526-4762-9db6-c68e285d760e,GALAPAGOS (CDRS),EC,GNIP - Events,19/08/2013,6:00:00,8,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.844415431,0.839526585,1.683942016,,0.1,,,
d7002994-bb17-479a-b04d-de8194c3fdc3,MENDEZ,EC,GNIP - Monthly,15/07/1992,0:00:00,7,665,-2.716666667,-78.33333333,Precipitation,Precipitation - type unavailable,,,-2.55,-5.3,-2.75,,112,,,
d70837aa-ed97-4fa6-9095-7f1cbe442a77,IZOBAMBA,EC,GNIP - Monthly,15/07/1974,0:00:00,7,3058,-0.37,-78.55,Precipitation,Rain,,,-9.74,-68.4,-58.66,21.7,26,10.9,,8.6
d71031ab-1b18-44e1-8623-59a37b041b9b,PUYO,EC,GNIP - Monthly,15/07/2014,0:00:00,7,960,-1.5075,-77.94388889,Precipitation,Precipitation - type unavailable,,,-4.59,-24.6,-20.01,,,,,
d718b83f-df42-4edb-a927-63fe86ebac9b,GALAPAGOS (CDRS),EC,GNIP - Events,17/09/2013,6:00:00,9,2,-0.743055556,-90.30222222,Precipitation,Trace precipitation,,,-0.681099882,-0.343035933,0.338063949,,0,,,
d71a409a-868f-4bfb-bf04-8034632a6ab1,PORTO ALEGRE,BR,GNIP - Monthly,15/03/1974,0:00:00,3,7,-30.08,-51.18,Precipitation,Rain,,,-7.34,-44.6,-37.26,11.6,107,23.4,,22
d71f59aa-05bd-4e8b-991d-61f0c1667760,FORTALEZA,BR,GNIP - Monthly,15/06/1984,0:00:00,6,27,-3.72,-38.55,Precipitation,Rain,,,-0.1,4,4.1,,249,25.3,,27.5
d7206cce-5385-471e-8237-3be3cfa4499b,RIO DE JANEIRO,BR,GNIP - Monthly,15/11/1976,0:00:00,11,26,-22.9,-43.17,Precipitation,Rain,,,-6.11,-37.3,-31.19,10.6,127,24,,23.4
d72c9aae-b743-4e6a-a8bf-d2373af57672,PORTO VELHO,BR,GNIP - Events,15/10/1989,0:00:00,10,105,-8.77,-63.92,Precipitation,Rain,,,-2.1,-3.5,-1.4,,,,,
d7408754-37f6-4780-9fd7-081e0fdae882,JAGUARI - Morungaba,BR,GNIR - Time series,12/12/1995,0:00:00,12,755,-22.85084444,-46.78061389,Surface waters,Surface Water - flowing,3d-009-9                 ,,-5.69,-37.47,-31.78,,,,,
d74a5453-d743-49cb-aeb3-a018e6b05f36,BRASILIA (AIRPORT),BR,GNIP - Monthly,15/04/1987,0:00:00,4,1061,-15.85,-47.93,Precipitation,Rain,,,-7.9,-52,-44.1,,191,21.6,,19.7
d758dc48-29ae-4376-8450-75679409f03f,SAO LUIS,BR,GNIP - Events,15/05/1989,0:00:00,5,35,-2.6,-44.23,Precipitation,Rain,,,-1.41,1.4,2.81,,175,,,
d75d9682-261f-4103-9d15-9abb67e61274,SAO GABRIEL,BR,GNIP - Events,30/04/1990,0:00:00,4,87,-0.13,-67.08,Precipitation,Rain,,,-4.75,-24,-19.25,,100,,,
d7614eb5-12b9-4510-85ab-07b55295e2ae,CEARA MIRIM,BR,GNIP - Monthly,15/10/1969,0:00:00,10,8,-5.8,-35.2,Precipitation,Rain,,,-0.03,8,8.03,6.2,8,24.9,,23.8
d76f4cac-5fc4-44f1-94a1-eff2453b96ab,BRAGANCA PAULISTA,BR,GNIP - Events,13/03/1998,0:00:00,3,864,-22.94916667,-46.54916667,Precipitation,Rain,,,-2.39,-4.88,-2.49,,34.5,,,
d7700d27-e1e7-4f85-aeef-2f87325f42d4,BOGOTA,CO,GNIP - Monthly,15/12/2021,0:00:00,12,2547,4.7,-74.13,Precipitation,Rain,Dec2021+ Jan.2022.,,-2.71,-10.9,-8.19,,28.2,14.5,,12.7
d774cc83-9ab8-4890-8d0c-e7da44c7a0c7,CAYENNE,GF,GNIP - Monthly,15/11/2020,0:00:00,11,2,4.93,-52.32,Precipitation,Rain,composite sample Oct+Nov.,,-3.83,-21,-17.17,,,,,
d7776d73-72fc-4d97-99a3-0cf951e4d14b,MANAUS PIRACICABA,BR,GNIP - Monthly,15/10/1978,0:00:00,10,72,-3.12,-60.02,Precipitation,Rain,amount weighted monthly average calculated using daily data,,-2.4,-4,-1.6,,,,,
d77ee49c-a087-4073-8df4-fb989b2bb63b,BACIA MODELO,BR,GNIP - Events,20/02/1990,0:00:00,2,43,-2.95,-60.2,Precipitation,Rain,,,-3.35,-14,-10.65,,,,,
d78603ba-309c-4736-89cd-8b9fc7414d56,BOGOTA,CO,GNIP - Monthly,15/08/1998,0:00:00,8,2547,4.7,-74.13,Precipitation,Rain,,,-7.49,-46.3,-38.81,3.32,52,14.6,,
d78d589d-c1b1-44ab-9b6d-dde47f87ca78,BELEM,BR,GNIP - Monthly,15/02/1983,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,,,-1.25,0.9,2.15,,298,26.1,,32.2
d793a34e-b3bf-4f6c-840c-d573b9bd859f,RIO DE JANEIRO,BR,GNIP - Monthly,15/08/1973,0:00:00,8,26,-22.9,-43.17,Precipitation,Rain,,,-1.93,2.6,4.53,10.8,46,21.5,,20.6
d795eff2-a19a-47fa-bb2b-c97199833496,TULENAPA,CO,GNIP - Monthly,15/05/2013,0:00:00,5,30,7.789855,-76.650846,Precipitation,Rain,,,-7.16,-47.93,-40.77,,,,,
d79c029f-398d-40fa-a91f-6e9122e864c5,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,2/10/2006,0:00:00,10,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,63,-8.29,-60.35,-52.06,,,,21.3,
d7ab1c43-1a79-423b-b7b6-f3b2055e3ff4,IZOBAMBA,EC,GNIP - Monthly,15/10/1977,0:00:00,10,3058,-0.37,-78.55,Precipitation,Rain,,,-6.17,-38.8,-32.63,11.5,98,12.4,,10.7
d7b8d4c7-ef2d-4668-a5c9-f62c415e7b63,IZOBAMBA,EC,GNIP - Monthly,15/04/1996,0:00:00,4,3058,-0.37,-78.55,Precipitation,Rain,,,-11.25,-78.4,-67.15,,252,24.7,,
d7b98387-fba5-4ecf-87c4-807537cccd56,GALAPAGOS (CDRS),EC,GNIP - Events,15/05/2015,6:00:00,5,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-2.802564353,-10.6891699,-7.886605549,,12,,,
d7bf5684-452d-4170-a211-9685db12f102,MARCAPOMACOCHA,PE,GNIP - Monthly,15/11/2010,0:00:00,11,4477,-11.40438889,-76.32505556,Precipitation,Rain,,,-15.1,-101.62,-86.52,,156.1,,,
d7c7cc95-8d3c-4b8d-a929-930baa0bff12,AYABACA,PE,GNIP - Monthly,15/11/2006,0:00:00,11,2727,-4.633888889,-79.71638889,Precipitation,Rain,,,-8.94,-61.38,-52.44,,,,,
d7d6fa04-6ade-46a3-91b0-0c90a781d8fa,PIRAI - Passa Tres,BR,GNIR - Time series,27/06/1995,0:00:00,6,609,-22.88719444,-49.67164444,Surface waters,Surface Water - flowing,3d-003-1                 ,,-5.73,-37.96,-32.23,,,,,
d7df42c4-7984-484a-b365-32f0ebf0b602,UZHCURRUMI,EC,GNIP - Monthly,15/01/1996,0:00:00,1,290,-3.322222222,-79.6,Precipitation,Precipitation - type unavailable,,,-2.36,-7.6,-5.24,,163,,,
d7e11808-a4c1-4b65-9aab-6e35f5551e81,PIRACICABA - Artemis,BR,GNIR - Time series,15/10/1997,0:00:00,10,461,-22.67763056,-47.77488056,Surface waters,Surface Water - flowing,4d-007-37                ,,-5.15,-34.33,-29.18,,,,,
d7f74869-28d0-478c-af22-96e606a37520,SAN GABRIEL,EC,GNIP - Monthly,15/06/2020,0:00:00,6,2860,0.604166667,-77.81944444,Precipitation,Precipitation - type unavailable,,,-15.23,-116.1,-100.87,,,,,
d7fae825-c197-4cd2-a274-44668f62a73b,CUIABA,BR,GNIP - Monthly,15/05/1986,0:00:00,5,165,-15.6,-56.1,Precipitation,Rain,,,-3.1,-11,-7.9,,82,25.7,,25.5
d7fb1f90-471f-480a-9428-e82046d7ecd5,BELEM,BR,GNIP - Other schedule,28/02/1990,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,sample name corresponds to sampling period (weighted average),,-2.62,-4.8,-2.18,,176,,,
d7fb9b75-3b4f-4f54-9adf-d670ae6c4d02,AMALUZA,EC,GNIP - Monthly,15/07/1994,0:00:00,7,1720,-2.6,-78.56666667,Precipitation,Precipitation - type unavailable,,,-5.6,-30.61,-25.01,,,,,
d8079255-0e0e-4cac-a154-e6d743c99bbc,CHICHILLAPI,PE,GNIP - Monthly,15/04/2001,0:00:00,4,4210,-16.83,-69.33,Precipitation,Rain,,,-13.63,-111.5,-97.87,,20.5,,,
d8204888-2153-4105-b5e0-eca7f56897da,CUMBAYA (USFQ),EC,GNIP - Monthly,15/12/2021,0:00:00,12,2380,-0.1968,-78.436,Precipitation,Precipitation - type unavailable,,,-7.24,-47,-39.76,,,,,
d84a2ff4-9f6c-416e-8469-867c71bb93c2,AYABACA,PE,GNIP - Monthly,15/03/2008,0:00:00,3,2727,-4.633888889,-79.71638889,Precipitation,Rain,,,-14.36,-102.95,-88.59,3.42,263.7,11.8,,
d85d47c9-39d3-46fa-bbbe-a776fa99d695,LEBRIJA - La Esperanza,CO,GNIR - Time series,11/12/2006,0:00:00,12,1029,7.069166667,-73.07222222,Surface waters,Surface Water - flowing,,11,-8.32,-53.52,-45.2,,,,20.1,
d85d68f9-88ed-465c-99d4-6d6698c56e87,SAO GABRIEL,BR,GNIP - Monthly,15/08/1977,0:00:00,8,87,-0.13,-67.08,Precipitation,Rain,,,-1.9,-1.2,0.7,11.7,157,25.5,,28.1
d85f7468-23c2-4ab4-8f78-71ae542ea1fc,SAO GABRIEL,BR,GNIP - Monthly,15/08/1973,0:00:00,8,87,-0.13,-67.08,Precipitation,Rain,,,-3.24,-11.4,-8.16,14.6,231,25.3,,26.4
d85fe00c-6089-4432-80fc-e96291edc950,CUMBAYA (USFQ),EC,GNIP - Monthly,15/10/2018,0:00:00,10,2380,-0.1968,-78.436,Precipitation,Precipitation - type unavailable,,,-8.06,-55.6,-47.54,,,,,
d8618286-8059-4eaf-9115-8479c92f30ca,MANAUS,BR,GNIP - Monthly,15/09/1984,0:00:00,9,72,-3.12,-60.02,Precipitation,Rain,,,-2.9,-12,-9.1,3.8,136,26.6,,27.1
d86aba3f-6eee-4886-a63d-86d65842e5f0,AYABACA,PE,GNIP - Monthly,15/01/2008,0:00:00,1,2727,-4.633888889,-79.71638889,Precipitation,Rain,,,-4.88,-30.17,-25.29,,296.8,11.8,,
d871c0ea-79c3-467f-854d-a9068b61901d,PIEDECUESTA,CO,GNIP - Monthly,15/04/2005,0:00:00,4,1000,7,-73.08333333,Precipitation,Rain,,,-7.73,-50.59,-42.86,,17.7,22.9,,
d87a570a-3230-4cd4-b32c-d4de17433cbd,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/02/2010,0:00:00,2,857,-19.87086111,-43.96733333,Precipitation,Rain,Tritium analysed on half-year composite samples.,,-3.6,-14,-10.4,2.56,85.4,25.4,,32.4
d87a8a2f-39bb-4e98-aa71-c27da20f9082,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/11/2020,0:00:00,11,198,9.357072,-75.289167,Precipitation,Precipitation - type unavailable,,,-6.97,-45.1,-38.13,,,,,
d87e8757-40d3-4496-b9c3-0f015146707d,CEARA MIRIM,BR,GNIP - Monthly,15/07/1973,0:00:00,7,8,-5.8,-35.2,Precipitation,Rain,,,-1.24,1.8,3.04,3.9,175,24.4,,24.9
d882f03e-e9a2-4d65-98fd-c3343087f689,IZOBAMBA,EC,GNIP - Monthly,15/10/2006,0:00:00,10,3058,-0.37,-78.55,Precipitation,Rain,,,-7.17,-42.92,-35.75,,76.5,12.4,,10.5
d89b139a-4b6a-4658-89c1-422737f3dc52,CARRAIPIA,CO,GNIP - Monthly,15/07/2003,0:00:00,7,118,11.21944444,-72.36333333,Precipitation,Rain,,,-4.46,-27.5,-23.04,1.3,,,,
d89cdcce-61c9-46c5-80ef-8577934c4b07,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/07/2008,0:00:00,7,198,9.357072,-75.289167,Precipitation,Rain,,,-7.05,-45.88,-38.83,,235,26.8,,
d8aac20c-295b-4014-a801-5ce9a598d3c2,PIRAI - Passa Tres,BR,GNIR - Time series,4/2/1997,0:00:00,2,609,-22.88719444,-49.67164444,Surface waters,Surface Water - flowing,3d-003-1                 ,,-6.39,-39.61,-33.22,,,,,
d8abb37f-8370-4ad5-8212-719aaf6f4a74,IZOBAMBA,EC,GNIP - Monthly,15/07/1996,0:00:00,7,3058,-0.37,-78.55,Precipitation,Precipitation - type unavailable,,,-6.05,-39,-32.95,,,,,
d8b700dd-54d6-4d09-9b86-c9d018b5d2e2,BELLAVISTA (GALAPAGOS IS.),EC,GNIP - Monthly,15/02/2005,0:00:00,2,194,-0.694444444,-90.325,Precipitation,"Rain & Snow (""mixed"")",,,-1.61,-1.3,0.31,,26.4,26.1,,22
d8c2ab37-df23-44cc-9356-d65c0afb842e,Solimoes - upstream Manacapuru,BR,GNIR - Synoptic,31/05/1977,0:00:00,5,6,-3.39,-60.71,Surface waters,Surface Water - flowing,,,-5.9,-38.5,-32.6,,,,,
d8d232e9-077a-46b2-b586-0a09767eb922,IZOBAMBA,EC,GNIP - Monthly,15/05/2019,0:00:00,5,3058,-0.37,-78.55,Precipitation,Precipitation - type unavailable,,,-12.1,-99.3,-87.2,2.36,,,,
d8e41fc7-f233-45c7-8bae-2cd53b85df90,IZOBAMBA,EC,GNIP - Monthly,15/06/2020,0:00:00,6,3058,-0.37,-78.55,Precipitation,Precipitation - type unavailable,,,-11.07,-81.3,-70.23,2.2,,,,
d8e8afc5-c077-40e6-be2c-3c008776adb2,CEARA MIRIM,BR,GNIP - Monthly,15/09/1965,0:00:00,9,8,-5.8,-35.2,Precipitation,Rain,,,-0.4,17.4,17.8,11.6,80,26.2,,24.3
d8ea4d5f-6ced-489d-a839-2a0918ad6f8f,CUIABA,BR,GNIP - Monthly,15/08/1962,0:00:00,8,165,-15.6,-56.1,Precipitation,Rain,,,3.1,27.9,24.8,,12,25.4,,17.1
d8eb0fa7-e9a9-41cf-9b84-2de42ddca3af,RIO CLARO (UNESP),BR,GNIP - Monthly,15/08/2015,0:00:00,8,614.49694,-22.399288,-47.543743,Precipitation,Rain,,,0.67,17.6,16.93,,22.1,18.6,,10.8
d90066c4-7eb8-49e0-9a33-97c46f4a1a89,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/04/2011,0:00:00,4,98,-3.823991667,-73.377425,Precipitation,Rain,,,-13.4,-95.84,-82.44,1.672603325,507,25.8,,28.2
d9026140-dc4d-4078-8b6c-8010beb8a739,PORTO VELHO,BR,GNIP - Events,15/02/1990,0:00:00,2,105,-8.77,-63.92,Precipitation,Rain,,,-7.2,-46,-38.8,,,,,
d9058058-6734-4c93-8038-255318e66186,BELEM,BR,GNIP - Events,1/7/1989,0:00:00,7,24,-1.43,-48.48,Precipitation,Rain,,,-2.69,-7.1,-4.41,,124,,,
d90ee673-48d9-4463-b068-f48f34c8978e,BELEM,BR,GNIP - Monthly,15/12/1986,0:00:00,12,24,-1.43,-48.48,Precipitation,Rain,,,-0.1,2,2.1,,211,26.3,,29.8
d91bcb00-9e6f-4b84-bf9c-bb3ab3b73e25,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,25/04/2006,0:00:00,4,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,220,-8.5,-57.3,-48.8,,,,23.7,
d92a20cc-0d51-45ef-8827-0485362687c4,MANAUS PIRACICABA,BR,GNIP - Monthly,15/12/1978,0:00:00,12,72,-3.12,-60.02,Precipitation,Rain,amount weighted monthly average calculated using daily data,,-3.7,-20,-16.3,,,,,
d9331e6c-3c93-4e6f-80cb-dd1aeefe7cb0,TAPAJOS RIVER - Para,BR,GNIR - Time series,29/04/2017,0:00:00,4,5,-1.99,-54.93,Surface waters,Surface Water - flowing,,,-5.487,-31.76,-26.273,,,,,
d9394f9d-6639-463f-850c-f21cff88a12e,NUEVA ROCAFUERTE,EC,GNIP - Monthly,15/02/2017,0:00:00,2,180,-0.92,-75.4,Precipitation,Rain,,,-3.14,-13.2,-10.06,,215.5,,,
d939ef1a-bcea-48b9-a0ef-9477aab676d5,EL CHACO,EC,GNIP - Monthly,1/6/1993,0:00:00,6,1600,-0.338055556,-77.81,Precipitation,Rain,,,-6.34,-38.06,-31.72,,,,,
d943ab09-9350-4dae-93ab-31e431446376,PORTO ALEGRE,BR,GNIP - Monthly,15/12/1982,0:00:00,12,7,-30.08,-51.18,Precipitation,Rain,,,-1.06,-1.1,-0.04,6.3,81,22.6,,21
d9454a94-151c-4c7e-bb2d-63483ff8f3a1,ISLA TAQUILE,PE,GNIP - Monthly,15/02/2001,0:00:00,2,3820,-15.7625,-69.69166667,Precipitation,Rain,,,-16.58,-120.7,-104.12,,294.8,,,
d945711c-1fde-4e59-8117-96c4a4f86cc0,ESMERALDAS,EC,GNIP - Monthly,15/07/1992,0:00:00,7,30,0.966666667,-79.63333333,Precipitation,Precipitation - type unavailable,,,-1.57,1.1,2.67,,8,25.9,,
d9462d4b-cf34-4e69-9624-5ac617d4b80f,GALAPAGOS (CDRS),EC,GNIP - Events,19/09/2014,6:00:00,9,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.553099464,3.799060699,4.352160163,,0.3,,,
d94ab3fc-63b1-4584-baff-995cea9d65f4,BOGOTA,CO,GNIP - Monthly,15/08/2016,0:00:00,8,2547,4.7,-74.13,Precipitation,Rain,,,-9.1,-65.6,-56.5,1.68,36.6,,,
d94b44f3-2d61-4145-808b-de38b7bb8eaf,ESPOCH,EC,GNIP - Monthly,15/12/2017,0:00:00,12,2820,-1.65,-78.68,Precipitation,Precipitation - type unavailable,,,-6.19,-41.2,-35.01,,,,,
d94e6bd6-efa3-47a3-83ab-deb41fe7fac0,JAGUARI - Morungaba,BR,GNIR - Time series,13/05/1997,0:00:00,5,755,-22.85084444,-46.78061389,Surface waters,Surface Water - flowing,3d-009-32                ,,-6.49,-35.88,-29.39,,,,,
d950a5fd-1c33-4ac0-b846-86215f79364d,IZOBAMBA,EC,GNIP - Monthly,15/05/1976,0:00:00,5,3058,-0.37,-78.55,Precipitation,Rain,,,-11.16,-79.5,-68.34,9.8,134,13.6,,11.5
d96ddf22-4b19-4830-a6de-82ce1130126c,CAMPINAS,BR,GNIP - Events,26/02/1998,0:00:00,2,661,-23,-47.13333333,Precipitation,Rain,,,-8.24,-55.27,-47.03,,19.6,,,
d96ef58c-1a00-4db9-938b-57118ad94dad,PIRACICABA,BR,GNIP - Events,19/11/1997,0:00:00,11,545,-22.71,-46.46583333,Precipitation,Rain,,,-9.49,-65.12,-55.63,,38.1,,,
d97185f7-ee67-40be-be8d-0f53af7604ba,GALAPAGOS (CDRS),EC,GNIP - Events,1/5/2014,6:00:00,5,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-4.10655882,-23.65222053,-19.54566171,,21.1,,,
d97fb65c-53e1-49a5-8038-223821d34a7a,RIO BRANCO,BR,GNIP - Events,15/03/1990,0:00:00,3,136,-9.98,-67.82,Precipitation,Rain,,,-8,-53.7,-45.7,,163,,,
d980381b-7526-4af6-848b-cd703403a92d,BOGOTA,CO,GNIP - Monthly,15/12/2010,0:00:00,12,2547,4.7,-74.13,Precipitation,Precipitation - type unavailable,Initially reported H3 value (changed 2022-07-26): 1.39Â±0.22.,,-19.30384591,-142.4698644,-123.1660185,1.33,134.6,13.1,,12.5
d99c1d6a-dc2d-496d-8df7-876739c87b78,CUIABA,BR,GNIP - Monthly,15/03/1983,0:00:00,3,165,-15.6,-56.1,Precipitation,Rain,,,-3.3,-16,-12.7,,200,25.3,,28.8
d99cea11-9fe4-4118-9ea6-59190415ddf4,GALAPAGOS (CDRS),EC,GNIP - Monthly,15/10/2012,0:00:00,10,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.830504316,1.574019101,2.404523417,,46.2,,,
d9a2af1d-e0ca-4104-b783-123687a8b7fe,LEBRIJA - Majadas,CO,GNIR - Time series,11/3/2005,0:00:00,3,760,7.159166667,-73.10083333,Surface waters,Surface Water - flowing,,176,-8.56,-58.15,-49.59,,,,24.3,
d9ab9827-e096-46d4-8b45-459486d02fc7,ATIBAIA - Atibaia,BR,GNIR - Time series,13/05/1997,0:00:00,5,749,-23.10970556,-46.57221389,Surface waters,Surface Water - flowing,3d-006-32                ,,-6.1,-40.74,-34.64,,,,,
d9b7e9a2-7dab-490b-a823-db001432d5dd,BRASILIA (AIRPORT),BR,GNIP - Events,31/10/1990,0:00:00,10,1061,-15.85,-47.93,Precipitation,Rain,,,-2.53,-4.9,-2.37,,,,,
d9cd3f80-d1c4-42ce-b699-a4ceb1cbf9c2,PAPALLACTA,EC,GNIP - Monthly,15/01/1994,0:00:00,1,3150,-0.377777778,-78.14166667,Precipitation,Precipitation - type unavailable,,,-7.32,-51.6,-44.28,,56,10.6,,
d9db501d-8e12-45ea-9933-a3b6f3b56a48,BELEM,BR,GNIP - Monthly,15/02/1975,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,,,-5.85,-37.6,-31.75,5.8,373,25.1,,28.1
d9debf6d-c628-4086-a7ef-1a9ab99bcdd4,RIO DE JANEIRO,BR,GNIP - Monthly,15/03/1963,0:00:00,3,26,-22.9,-43.17,Precipitation,Precipitation - type unavailable,,,-3.9,-11.2,-7.3,,71,27,,26
d9e5cf2b-fb10-4294-bfa7-7ca5697f1405,BELEM,BR,GNIP - Monthly,15/02/1970,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,,,-1.36,-10.9,-9.54,10.5,367,26.3,,27.7
d9ed7d24-90bb-4ea3-8c0d-e56f27241d2b,TULENAPA,CO,GNIP - Monthly,15/08/2015,0:00:00,8,30,7.789855,-76.650846,Precipitation,Rain,,,-4.57,-27.3,-22.73,1.3,380.1,25.6,,
d9fcdfea-c9f2-49f3-bf07-481b18766790,MARCAPOMACOCHA,PE,GNIP - Monthly,15/01/2012,0:00:00,1,4477,-11.40438889,-76.32505556,Precipitation,Rain,,,-12.47,-81.54,-69.07,,128,,,
da08daf6-ab29-403d-89f0-e9a86e46256e,FORTALEZA,BR,GNIP - Events,15/04/1990,0:00:00,4,27,-3.72,-38.55,Precipitation,Rain,,,-2.35,-7.2,-4.85,,,,,
da0b30bc-cb52-4ed5-9868-c5fa78fd8d81,MARABA,BR,GNIP - Events,31/01/1991,0:00:00,1,87,-5.333333333,-49.13472222,Precipitation,Rain,,,-8.77,-59,-50.23,,,,,
da31625b-bec8-463d-be01-f15f85058922,MANAUS,BR,GNIP - Events,15/08/1989,0:00:00,8,72,-3.12,-60.02,Precipitation,Rain,,,-2.36,0.9,3.26,,14,,,
da3d9604-d237-4a9a-b5fe-29435a56ba24,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/01/2007,0:00:00,1,98,-3.823991667,-73.377425,Precipitation,Rain,,,-3.15,-15.15,-12,1.41,337.7,26.2,,28.5
